node_index,zone_id,is_centroid
2042,1,0
2043,1,0
2044,0,0
2045,3,0
2046,0,0
2047,5,0
2048,0,0
2049,2,0
2050,-1,0
2051,-1,0
2052,0,0
2053,-1,0
2054,0,0
2055,0,0
2056,2,0
2057,2,0
2058,2,0
2059,2,0
2060,-1,0
2061,4,0
2062,-1,0
2063,4,0
2064,-1,0
2065,3,0
2066,5,0
2067,4,0
2068,3,0
2069,3,0
2070,3,0
2071,4,0
2072,3,0
2073,4,0
2074,4,0
2075,3,0
2076,3,0
2077,3,0
2078,-1,0
2079,3,0
2080,-1,0
2081,-1,0
2082,-1,0
2083,-1,0
2084,-1,0
2085,-1,0
2086,-1,0
2087,3,0
2088,-1,0
2089,-1,0
2090,-1,0
2091,-1,0
2092,2,0
2093,5,0
2094,-1,0
2095,1,0
2096,5,0
2097,0,0
2098,3,0
2099,0,0
2100,0,0
2101,1,0
2102,0,0
2103,5,0
2104,-1,0
2105,-1,0
2106,-1,0
2107,-1,0
2108,0,0
2109,-1,0
2110,-1,0
2111,4,0
2112,-1,0
2113,-1,0
2114,-1,0
2115,3,0
2116,3,0
2117,3,0
2118,3,0
2119,3,0
2120,3,0
2121,3,0
2122,4,0
2123,4,0
2124,0,0
2125,-1,0
2126,-1,0
2127,0,0
2128,3,0
2129,0,0
2130,5,0
2131,4,0
2132,4,0
2133,4,0
2134,4,0
2135,2,0
2136,4,0
2137,5,0
2138,3,0
2139,3,0
2140,3,0
2141,5,0
2142,3,0
2143,3,0
2144,-1,0
2145,3,0
2146,-1,0
2147,3,0
2148,3,0
2149,3,0
2150,5,0
2151,5,0
2152,5,0
2153,5,0
2154,5,0
2155,5,0
2156,-1,0
2157,0,0
2158,-1,0
2159,-1,0
2160,-1,0
2161,-1,0
2162,-1,0
2163,-1,0
2164,5,0
2165,5,0
2166,-1,0
2167,5,0
2168,0,0
2169,5,0
2170,0,0
2171,5,0
2172,5,0
2173,0,0
2174,-1,0
2175,-1,0
2176,-1,0
2177,0,0
2178,0,0
2179,0,0
2180,2,0
2181,2,0
2182,-1,0
2183,-1,0
2184,0,0
2185,2,0
2186,0,0
2187,4,0
2188,0,0
2189,0,0
2190,5,0
2191,0,0
2192,0,0
2193,0,0
2194,0,0
2195,-1,0
2196,0,0
2197,2,0
2198,2,0
2199,2,0
2200,2,0
2201,2,0
2202,0,0
2203,2,0
2204,0,0
2205,5,0
2206,0,0
2207,0,0
2208,2,0
2209,-1,0
2210,-1,0
2211,-1,0
2212,-1,0
2213,-1,0
2214,2,0
2215,-1,0
2216,-1,0
2217,-1,0
2218,-1,0
2219,-1,0
2220,-1,0
2221,-1,0
2222,1,0
2223,1,0
2224,1,0
2225,1,0
2226,1,0
2227,-1,0
2228,1,0
2229,5,0
2230,5,0
2231,1,0
2232,1,0
2233,1,0
2234,1,0
2235,1,0
2236,5,0
2237,5,0
2238,1,0
2239,2,0
2240,-1,0
2241,1,0
2242,1,0
2243,-1,0
2244,-1,0
2245,2,0
2246,-1,0
2247,-1,0
2248,-1,0
2249,-1,0
2250,-1,0
2251,2,0
2252,-1,0
2253,-1,0
2254,-1,0
2255,-1,0
2256,-1,0
2257,-1,0
2258,3,0
2259,5,0
2260,3,0
2261,3,0
2262,5,0
2263,-1,0
2264,2,0
2265,1,0
2266,-1,0
2267,1,0
2268,2,0
2269,-1,0
2270,-1,0
2271,3,0
2272,3,0
2273,3,0
2274,3,0
2275,3,0
2276,-1,0
2277,3,0
2278,-1,0
2279,1,0
2280,1,0
2281,1,0
2282,5,0
2283,-1,0
2284,-1,0
2285,-1,0
2286,2,0
2287,2,0
2288,0,0
2289,-1,0
2290,-1,0
2291,2,0
2292,2,0
2293,2,0
2294,1,0
2295,2,0
2296,1,0
2297,1,0
2298,2,0
2299,-1,0
2300,1,0
2301,1,0
2302,3,0
2303,1,0
2304,1,0
2305,-1,0
2306,4,0
2307,2,0
2308,-1,0
2309,-1,0
2310,-1,0
2311,-1,0
2312,-1,0
2313,-1,0
2314,2,0
2315,1,0
2316,-1,0
2317,1,0
2318,1,0
2319,1,0
2320,1,0
2321,1,0
2322,1,0
2323,1,0
2324,1,0
2325,1,0
2326,1,0
2327,1,0
2328,5,0
2329,-1,0
2330,-1,0
2331,-1,0
2332,-1,0
2333,5,0
2334,-1,0
2335,-1,0
2336,-1,0
2337,1,0
2338,1,0
2339,2,0
2340,1,0
2341,1,0
2342,1,0
2343,2,0
2344,1,0
2345,1,0
2346,1,0
2347,5,0
2348,5,0
2349,5,0
2350,5,0
2351,5,0
2352,1,0
2353,1,0
2354,1,0
2355,0,0
2356,1,0
2357,-1,0
2358,-1,0
2359,-1,0
2360,-1,0
2361,0,0
2362,0,0
2363,0,0
2364,0,0
2365,-1,0
2366,0,0
2367,2,0
2368,2,0
2369,0,0
2370,-1,0
2371,-1,0
2372,-1,0
2373,0,0
2374,-1,0
2375,-1,0
2376,2,0
2377,2,0
2378,2,0
2379,-1,0
2380,-1,0
2381,-1,0
2382,-1,0
2383,-1,0
2384,0,0
2385,0,0
2386,2,0
2387,-1,0
2388,-1,0
2389,-1,0
2390,3,0
2391,-1,0
2392,-1,0
2393,1,0
2394,1,0
2395,1,0
2396,1,0
2397,-1,0
2398,2,0
2399,1,0
2400,1,0
2401,3,0
2402,1,0
2403,-1,0
2404,1,0
2405,1,0
2406,2,0
2407,2,0
2408,2,0
2409,-1,0
2410,1,0
2411,2,0
2412,3,0
2413,3,0
2414,3,0
2415,3,0
2416,-1,0
2417,2,0
2418,2,0
2419,2,0
2420,1,0
2421,-1,0
2422,1,0
2423,-1,0
2424,1,0
2425,1,0
2426,-1,0
2427,1,0
2428,1,0
2429,1,0
2430,-1,0
2431,-1,0
2432,-1,0
2433,-1,0
2434,-1,0
2435,-1,0
2436,-1,0
2437,-1,0
2438,-1,0
2439,1,0
2440,-1,0
2441,-1,0
2442,-1,0
2443,1,0
2444,-1,0
2445,2,0
2446,1,0
2447,1,0
2448,1,0
2449,2,0
2450,2,0
2451,-1,0
2452,1,0
2453,1,0
2454,1,0
2455,2,0
2456,3,0
2457,3,0
2458,1,0
2459,1,0
2460,1,0
2461,-1,0
2462,3,0
2463,0,0
2464,3,0
2465,3,0
2466,3,0
2467,4,0
2468,3,0
2469,1,0
2470,5,0
2471,-1,0
2472,-1,0
2473,-1,0
2474,0,0
2475,0,0
2476,0,0
2477,4,0
2478,4,0
2479,4,0
2480,3,0
2481,1,0
2482,3,0
2483,-1,0
2484,4,0
2485,4,0
2486,3,0
2487,-1,0
2488,3,0
2489,3,0
2490,3,0
2491,-1,0
2492,-1,0
2493,-1,0
2494,-1,0
2495,-1,0
2496,2,0
2497,3,0
2498,-1,0
2499,-1,0
2500,0,0
2501,0,0
2502,4,0
2503,4,0
2504,-1,0
2505,4,0
2506,-1,0
2507,3,0
2508,-1,0
2509,-1,0
2510,-1,0
2511,-1,0
2512,3,0
2513,4,0
2514,3,0
2515,3,0
2516,-1,0
2517,-1,0
2518,-1,0
2519,-1,0
2520,-1,0
2521,4,0
2522,-1,0
2523,5,0
2524,4,0
2525,4,0
2526,4,0
2527,-1,0
2528,-1,0
2529,1,0
2530,4,0
2531,4,0
2532,-1,0
2533,2,0
2534,3,0
2535,3,0
2536,3,0
2537,4,0
2538,-1,0
2539,3,0
2540,4,0
2541,4,0
2542,5,0
2543,4,0
2544,4,0
2545,-1,0
2546,4,0
2547,4,0
2548,4,0
2549,5,0
2550,4,0
2551,4,0
2552,3,0
2553,4,0
2554,3,0
2555,4,0
2556,-1,0
2557,3,0
2558,4,0
2559,3,0
2560,-1,0
2561,4,0
2562,-1,0
2563,-1,0
2564,-1,0
2565,-1,0
2566,1,0
2567,1,0
2568,3,0
2569,-1,0
2570,4,0
2571,1,0
2572,2,0
2573,1,0
2574,3,0
2575,3,0
2576,1,0
2577,1,0
2578,2,0
2579,2,0
2580,-1,0
2581,2,0
2582,-1,0
2583,-1,0
2584,-1,0
2585,-1,0
2586,-1,0
2587,-1,0
2588,-1,0
2589,-1,0
2590,-1,0
2591,2,0
2592,0,0
2593,-1,0
2594,-1,0
2595,-1,0
2596,2,0
2597,-1,0
2598,2,0
2599,-1,0
2600,2,0
2601,2,0
2602,2,0
2603,2,0
2604,2,0
2605,2,0
2606,2,0
2607,5,0
2608,5,0
2609,5,0
2610,5,0
2611,4,0
2612,5,0
2613,4,0
2614,4,0
2615,4,0
2616,3,0
2617,-1,0
2618,-1,0
2619,3,0
2620,1,0
2621,1,0
2622,1,0
2623,1,0
2624,1,0
2625,-1,0
2626,1,0
2627,5,0
2628,-1,0
2629,1,0
2630,1,0
2631,5,0
2632,1,0
2633,1,0
2634,5,0
2635,3,0
2636,1,0
2637,3,0
2638,5,0
2639,5,0
2640,5,0
2641,3,0
2642,5,0
2643,5,0
2644,-1,0
2645,-1,0
2646,-1,0
2647,-1,0
2648,-1,0
2649,-1,0
2650,2,0
2651,1,0
2652,5,0
2653,2,0
2654,-1,0
2655,-1,0
2656,2,0
2657,1,0
2658,1,0
2659,2,0
2660,2,0
2661,2,0
2662,0,0
2663,-1,0
2664,2,0
2665,2,0
2666,3,0
2667,2,0
2668,2,0
2669,3,0
2670,3,0
2671,-1,0
2672,-1,0
2673,-1,0
2674,-1,0
2675,-1,0
2676,-1,0
2677,-1,0
2678,-1,0
2679,-1,0
2680,2,0
2681,2,0
2682,2,0
2683,2,0
2684,2,0
2685,-1,0
2686,-1,0
2687,2,0
2688,-1,0
2689,-1,0
2690,-1,0
2691,-1,0
2692,-1,0
2693,-1,0
2694,2,0
2695,-1,0
2696,-1,0
2697,-1,0
2698,-1,0
2699,-1,0
2700,-1,0
2701,2,0
2702,-1,0
2703,1,0
2704,1,0
2705,1,0
2706,1,0
2707,0,0
2708,1,0
2709,3,0
2710,5,0
2711,1,0
2712,-1,0
2713,-1,0
2714,-1,0
2715,4,0
2716,1,0
2717,1,0
2718,3,0
2719,-1,0
2720,4,0
2721,-1,0
2722,3,0
2723,-1,0
2724,3,0
2725,3,0
2726,0,0
2727,-1,0
2728,-1,0
2729,-1,0
2730,1,0
2731,-1,0
2732,-1,0
2733,1,0
2734,-1,0
2735,2,0
2736,2,0
2737,-1,0
2738,-1,0
2739,-1,0
2740,3,0
2741,3,0
2742,1,0
2743,5,0
2744,1,0
2745,3,0
2746,1,0
2747,3,0
2748,3,0
2749,-1,0
2750,2,0
2751,-1,0
2752,3,0
2753,3,0
2754,-1,0
2755,3,0
2756,0,0
2757,0,0
2758,1,0
2759,3,0
2760,3,0
2761,1,0
2762,5,0
2763,-1,0
2764,-1,0
2765,1,0
2766,1,0
2767,1,0
2768,1,0
2769,3,0
2770,-1,0
2771,3,0
2772,1,0
2773,-1,0
2774,1,0
2775,1,0
2776,1,0
2777,-1,0
2778,-1,0
2779,-1,0
2780,-1,0
2781,3,0
2782,4,0
2783,2,0
2784,-1,0
2785,2,0
2786,2,0
2787,2,0
2788,2,0
2789,2,0
2790,-1,0
2791,2,0
2792,-1,0
2793,2,0
2794,2,0
2795,2,0
2796,-1,0
2797,-1,0
2798,-1,0
2799,-1,0
2800,2,0
2801,4,0
2802,2,0
2803,2,0
2804,2,0
2805,2,0
2806,2,0
2807,2,0
2808,4,0
2809,2,0
2810,2,0
2811,2,0
2812,2,0
2813,2,0
2814,2,0
2815,-1,0
2816,2,0
2817,2,0
2818,2,0
2819,2,0
2820,2,0
2821,2,0
2822,2,0
2823,2,0
2824,2,0
2825,2,0
2826,0,0
2827,0,0
2828,2,0
2829,0,0
2830,0,0
2831,-1,0
2832,0,0
2833,1,0
2834,1,0
2835,3,0
2836,3,0
2837,3,0
2838,3,0
2839,3,0
2840,-1,0
2841,-1,0
2842,-1,0
2843,-1,0
2844,-1,0
2845,4,0
2846,-1,0
2847,3,0
2848,5,0
2849,3,0
2850,2,0
2851,2,0
2852,2,0
2853,2,0
2854,2,0
2855,2,0
2856,2,0
2857,-1,0
2858,2,0
2859,2,0
2860,2,0
2861,2,0
2862,-1,0
2863,-1,0
2864,2,0
2865,-1,0
2866,-1,0
2867,3,0
2868,0,0
2869,0,0
2870,0,0
2871,0,0
2872,2,0
2873,2,0
2874,2,0
2875,-1,0
2876,4,0
2877,2,0
2878,2,0
2879,5,0
2880,2,0
2881,2,0
2882,-1,0
2883,-1,0
2884,4,0
2885,-1,0
2886,4,0
2887,3,0
2888,2,0
2889,3,0
2890,2,0
2891,2,0
2892,3,0
2893,3,0
2894,-1,0
2895,3,0
2896,-1,0
2897,-1,0
2898,-1,0
2899,3,0
2900,2,0
2901,2,0
2902,2,0
2903,3,0
2904,-1,0
2905,-1,0
2906,4,0
2907,-1,0
2908,3,0
2909,4,0
2910,3,0
2911,4,0
2912,2,0
2913,3,0
2914,2,0
2915,2,0
2916,-1,0
2917,3,0
2918,2,0
2919,2,0
2920,2,0
2921,-1,0
2922,3,0
2923,2,0
2924,2,0
2925,-1,0
2926,-1,0
2927,2,0
2928,2,0
2929,2,0
2930,3,0
2931,2,0
2932,3,0
2933,2,0
2934,5,0
2935,2,0
2936,-1,0
2937,2,0
2938,-1,0
2939,5,0
2940,1,0
2941,-1,0
2942,2,0
2943,-1,0
2944,5,0
2945,2,0
2946,2,0
2947,2,0
2948,2,0
2949,2,0
2950,5,0
2951,5,0
2952,5,0
2953,2,0
2954,-1,0
2955,5,0
2956,2,0
2957,2,0
2958,-1,0
2959,2,0
2960,0,0
2961,2,0
2962,0,0
2963,2,0
2964,2,0
2965,4,0
2966,5,1
2967,4,1
2968,4,0
2969,3,1
2970,3,0
2971,1,0
2972,0,0
2973,0,1
2974,2,0
2975,2,0
2976,2,0
2977,2,0
2978,2,0
2979,2,0
2980,2,0
2981,2,0
2982,2,0
2983,2,0
2984,2,1
2985,2,0
2986,2,0
2987,0,0
2988,0,0
2989,1,1
2990,3,0
2991,3,0
2992,4,0
2993,4,0
2994,4,0
2995,2,0
2996,2,0
2997,2,0
2998,4,0
2999,2,0
3000,4,0
3001,4,0
3002,3,0
3003,3,0
3004,2,0
3005,2,0
3006,2,0
3007,3,0
3008,3,0
3009,3,0
3010,3,0
3011,2,0
3012,2,0
3013,2,0
3014,2,0
3015,-1,0
3016,2,0
3017,2,0
3018,2,0
3019,2,0
3020,1,0
3021,1,0
3022,1,0
3023,1,0
3024,1,0
3025,1,0
3026,-1,0
3027,1,0
3028,1,0
3029,0,0
3030,0,0
3031,-1,0
3032,-1,0
3033,1,0
3034,1,0
3035,1,0
3036,1,0
3037,1,0
3038,1,0
3039,1,0
3040,1,0
3041,1,0
3042,1,0
3043,1,0
3044,2,0
3045,0,0
3046,1,0
3047,1,0
3048,1,0
3049,1,0
3050,1,0
3051,1,0
3052,1,0
3053,2,0
3054,1,0
3055,1,0
3056,1,0
3057,1,0
3058,1,0
3059,1,0
3060,1,0
3061,2,0
3062,2,0
3063,0,0
3064,0,0
3065,1,0
3066,1,0
3067,1,0
3068,2,0
3069,0,0
3070,3,0
3071,4,0
3072,3,0
3073,3,0
3074,3,0
3075,2,0
3076,2,0
3077,1,0
3078,2,0
3079,2,0
3080,3,0
3081,-1,0
3082,0,0
3083,0,0
3084,0,0
3085,0,0
3086,-1,0
3087,3,0
3088,2,0
3089,2,0
3090,2,0
3091,2,0
3092,2,0
3093,4,0
3094,4,0
3095,4,0
3096,4,0
3097,4,0
3098,4,0
3099,1,0
3100,1,0
3101,0,0
3102,0,0
3103,2,0
3104,1,0
3105,0,0
3106,0,0
3107,0,0
3108,0,0
3109,2,0
3110,2,0
3111,1,0
3112,0,0
3113,0,0
3114,0,0
3115,0,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,0,0
3121,0,0
3122,0,0
3123,0,0
3124,0,0
3125,2,0
3126,2,0
3127,4,0
3128,4,0
3129,4,0
3130,-1,0
3131,2,0
3132,2,0
3133,4,0
3134,4,0
3135,-1,0
3136,-1,0
3137,-1,0
3138,-1,0
3139,-1,0
3140,-1,0
3141,4,0
3142,4,0
3143,4,0
3144,4,0
3145,4,0
3146,1,0
3147,-1,0
3148,4,0
3149,4,0
3150,4,0
3151,-1,0
3152,4,0
3153,4,0
3154,2,0
3155,2,0
3156,5,0
3157,4,0
3158,4,0
3159,4,0
3160,4,0
3161,4,0
3162,4,0
3163,-1,0
3164,-1,0
3165,4,0
3166,4,0
3167,4,0
3168,-1,0
3169,-1,0
3170,4,0
3171,4,0
3172,4,0
3173,-1,0
3174,-1,0
3175,4,0
3176,-1,0
3177,-1,0
3178,-1,0
3179,-1,0
3180,-1,0
3181,-1,0
3182,-1,0
3183,-1,0
3184,-1,0
3185,-1,0
3186,-1,0
3187,-1,0
3188,3,0
3189,-1,0
3190,-1,0
3191,-1,0
3192,4,0
3193,-1,0
3194,-1,0
3195,3,0
3196,-1,0
3197,-1,0
3198,-1,0
3199,-1,0
3200,5,0
3201,3,0
3202,3,0
3203,-1,0
3204,3,0
3205,3,0
3206,0,0
3207,0,0
3208,0,0
3209,0,0
3210,0,0
3211,0,0
3212,-1,0
3213,-1,0
3214,-1,0
3215,-1,0
3216,3,0
3217,3,0
3218,5,0
3219,5,0
3220,3,0
3221,-1,0
3222,5,0
3223,1,0
3224,1,0
3225,-1,0
3226,3,0
3227,-1,0
3228,4,0
3229,3,0
3230,3,0
3231,3,0
3232,3,0
3233,-1,0
3234,-1,0
3235,-1,0
3236,-1,0
3237,-1,0
3238,5,0
3239,-1,0
3240,1,0
3241,1,0
3242,1,0
3243,1,0
3244,1,0
3245,1,0
3246,1,0
3247,-1,0
3248,-1,0
3249,-1,0
3250,-1,0
3251,1,0
3252,1,0
3253,2,0
3254,2,0
3255,2,0
3256,2,0
3257,1,0
3258,1,0
3259,3,0
3260,2,0
3261,2,0
3262,2,0
3263,2,0
3264,2,0
3265,2,0
3266,2,0
3267,2,0
3268,2,0
3269,-1,0
3270,3,0
3271,3,0
3272,-1,0
3273,-1,0
3274,2,0
3275,-1,0
3276,-1,0
3277,-1,0
3278,1,0
3279,-1,0
3280,-1,0
3281,1,0
3282,1,0
3283,-1,0
3284,4,0
3285,1,0
3286,-1,0
3287,5,0
3288,5,0
3289,0,0
3290,0,0
3291,0,0
3292,0,0
3293,0,0
3294,5,0
3295,0,0
3296,0,0
3297,5,0
3298,5,0
3299,5,0
3300,1,0
3301,5,0
3302,5,0
3303,-1,0
3304,-1,0
3305,1,0
3306,1,0
3307,1,0
3308,1,0
3309,1,0
3310,-1,0
3311,-1,0
3312,5,0
3313,0,0
3314,0,0
3315,-1,0
3316,1,0
3317,3,0
3318,5,0
3319,5,0
3320,5,0
3321,-1,0
3322,3,0
3323,-1,0
3324,0,0
3325,-1,0
3326,-1,0
3327,4,0
3328,-1,0
3329,0,0
3330,0,0
3331,0,0
3332,0,0
3333,3,0
3334,3,0
3335,2,0
3336,-1,0
3337,-1,0
3338,0,0
3339,0,0
3340,0,0
3341,0,0
3342,0,0
3343,0,0
3344,0,0
3345,-1,0
3346,0,0
3347,0,0
3348,0,0
3349,0,0
3350,-1,0
3351,-1,0
3352,-1,0
3353,0,0
3354,0,0
3355,-1,0
3356,-1,0
3357,-1,0
3358,1,0
3359,-1,0
3360,-1,0
3361,-1,0
3362,1,0
3363,-1,0
3364,-1,0
3365,-1,0
3366,1,0
3367,4,0
3368,4,0
3369,4,0
3370,4,0
3371,2,0
3372,0,0
3373,0,0
3374,0,0
3375,0,0
3376,0,0
3377,0,0
3378,-1,0
3379,-1,0
3380,5,0
3381,2,0
3382,5,0
3383,2,0
3384,2,0
3385,5,0
3386,5,0
3387,2,0
3388,2,0
3389,-1,0
3390,2,0
3391,2,0
3392,-1,0
3393,-1,0
3394,-1,0
3395,-1,0
3396,-1,0
3397,-1,0
3398,-1,0
3399,-1,0
3400,-1,0
3401,-1,0
3402,-1,0
3403,-1,0
3404,-1,0
3405,-1,0
3406,2,0
3407,1,0
3408,1,0
3409,1,0
3410,1,0
3411,1,0
3412,1,0
3413,1,0
3414,1,0
3415,1,0
3416,-1,0
3417,-1,0
3418,-1,0
3419,-1,0
3420,-1,0
3421,-1,0
3422,-1,0
3423,3,0
3424,2,0
3425,2,0
3426,2,0
3427,-1,0
3428,-1,0
3429,3,0
3430,0,0
3431,0,0
3432,0,0
3433,0,0
3434,0,0
3435,2,0
3436,2,0
3437,2,0
3438,-1,0
3439,5,0
3440,5,0
3441,0,0
3442,0,0
3443,5,0
3444,5,0
3445,0,0
3446,0,0
3447,0,0
3448,-1,0
3449,4,0
3450,4,0
3451,-1,0
3452,2,0
3453,2,0
3454,2,0
3455,0,0
3456,0,0
3457,-1,0
3458,-1,0
3459,0,0
3460,5,0
3461,2,0
3462,2,0
3463,-1,0
3464,-1,0
3465,-1,0
3466,2,0
3467,4,0
3468,4,0
3469,4,0
3470,4,0
3471,0,0
3472,0,0
3473,0,0
3474,0,0
3475,0,0
3476,0,0
3477,0,0
3478,2,0
3479,2,0
3480,2,0
3481,2,0
3482,0,0
3483,0,0
3484,0,0
3485,0,0
3486,0,0
3487,4,0
3488,4,0
3489,0,0
3490,2,0
3491,3,0
3492,3,0
3493,0,0
3494,1,0
3495,0,0
3496,0,0
3497,0,0
3498,0,0
3499,0,0
3500,0,0
3501,0,0
3502,0,0
3503,0,0
3504,0,0
3505,0,0
3506,0,0
3507,0,0
3508,0,0
3509,0,0
3510,0,0
3511,0,0
3512,0,0
3513,0,0
3514,0,0
3515,0,0
3516,-1,0
3517,2,0
3518,0,0
3519,0,0
3520,0,0
3521,0,0
3522,0,0
3523,0,0
3524,0,0
3525,0,0
3526,2,0
3527,2,0
3528,2,0
3529,2,0
3530,0,0
3531,0,0
3532,0,0
3533,0,0
3534,0,0
3535,0,0
3536,0,0
3537,0,0
3538,-1,0
3539,-1,0
3540,0,0
3541,-1,0
3542,-1,0
3543,-1,0
3544,3,0
3545,-1,0
3546,-1,0
3547,-1,0
3548,-1,0
3549,2,0
3550,2,0
3551,3,0
3552,2,0
3553,2,0
3554,3,0
3555,-1,0
3556,-1,0
3557,-1,0
3558,3,0
3559,3,0
3560,3,0
3561,-1,0
3562,-1,0
3563,3,0
3564,3,0
3565,3,0
3566,3,0
3567,3,0
3568,-1,0
3569,-1,0
3570,-1,0
3571,3,0
3572,3,0
3573,-1,0
3574,-1,0
3575,-1,0
3576,-1,0
3577,-1,0
3578,-1,0
3579,-1,0
3580,-1,0
3581,-1,0
3582,-1,0
3583,-1,0
3584,-1,0
3585,1,0
3586,-1,0
3587,-1,0
3588,-1,0
3589,-1,0
3590,1,0
3591,5,0
3592,5,0
3593,-1,0
3594,-1,0
3595,-1,0
3596,-1,0
3597,-1,0
3598,0,0
3599,-1,0
3600,-1,0
3601,-1,0
3602,-1,0
3603,-1,0
3604,-1,0
3605,-1,0
3606,-1,0
3607,-1,0
3608,-1,0
3609,-1,0
3610,-1,0
3611,-1,0
3612,-1,0
3613,-1,0
3614,-1,0
3615,5,0
3616,5,0
3617,-1,0
3618,-1,0
3619,-1,0
3620,-1,0
3621,3,0
3622,3,0
3623,0,0
3624,0,0
3625,0,0
3626,2,0
3627,3,0
3628,0,0
3629,0,0
3630,5,0
3631,5,0
3632,0,0
3633,0,0
3634,0,0
3635,0,0
3636,3,0
3637,3,0
3638,3,0
3639,3,0
3640,3,0
3641,3,0
3642,3,0
3643,3,0
3644,-1,0
3645,4,0
3646,-1,0
3647,2,0
3648,2,0
3649,-1,0
3650,-1,0
3651,-1,0
3652,2,0
3653,2,0
3654,0,0
3655,1,0
3656,1,0
3657,1,0
3658,-1,0
3659,-1,0
3660,-1,0
3661,-1,0
3662,0,0
3663,5,0
3664,0,0
3665,0,0
3666,0,0
3667,-1,0
3668,4,0
3669,4,0
3670,-1,0
3671,0,0
3672,0,0
3673,0,0
3674,0,0
3675,0,0
3676,0,0
3677,0,0
3678,0,0
3679,0,0
3680,0,0
3681,2,0
3682,-1,0
3683,-1,0
3684,-1,0
3685,-1,0
3686,2,0
3687,2,0
3688,2,0
3689,-1,0
3690,2,0
3691,2,0
3692,2,0
3693,2,0
3694,-1,0
3695,-1,0
3696,0,0
3697,0,0
3698,0,0
3699,-1,0
3700,-1,0
3701,-1,0
3702,0,0
3703,0,0
3704,0,0
3705,0,0
3706,0,0
3707,0,0
3708,0,0
3709,0,0
3710,1,0
3711,1,0
3712,-1,0
3713,5,0
3714,5,0
3715,5,0
3716,0,0
3717,5,0
3718,5,0
3719,0,0
3720,0,0
3721,0,0
3722,3,0
3723,4,0
3724,4,0
3725,3,0
3726,3,0
3727,3,0
3728,3,0
3729,1,0
3730,3,0
3731,3,0
3732,3,0
3733,-1,0
3734,-1,0
3735,5,0
3736,3,0
3737,3,0
3738,-1,0
3739,-1,0
3740,3,0
3741,1,0
3742,1,0
3743,3,0
3744,3,0
3745,2,0
3746,-1,0
3747,1,0
3748,1,0
3749,2,0
3750,-1,0
3751,-1,0
3752,-1,0
3753,-1,0
3754,-1,0
3755,-1,0
3756,-1,0
3757,-1,0
3758,-1,0
3759,-1,0
3760,-1,0
3761,1,0
3762,1,0
3763,1,0
3764,1,0
3765,3,0
3766,3,0
3767,2,0
3768,1,0
3769,1,0
3770,1,0
3771,1,0
3772,1,0
3773,0,0
3774,1,0
3775,1,0
3776,1,0
3777,-1,0
3778,-1,0
3779,-1,0
3780,-1,0
3781,-1,0
3782,-1,0
3783,3,0
3784,1,0
3785,1,0
3786,3,0
3787,3,0
3788,3,0
3789,3,0
3790,3,0
3791,3,0
3792,-1,0
3793,1,0
3794,3,0
3795,3,0
3796,3,0
3797,-1,0
3798,-1,0
3799,-1,0
3800,2,0
3801,2,0
3802,2,0
3803,2,0
3804,-1,0
3805,-1,0
3806,1,0
3807,1,0
3808,1,0
3809,-1,0
3810,-1,0
3811,-1,0
3812,-1,0
3813,-1,0
3814,-1,0
3815,-1,0
3816,0,0
3817,2,0
3818,2,0
3819,2,0
3820,2,0
3821,-1,0
3822,-1,0
3823,-1,0
3824,2,0
3825,2,0
3826,-1,0
3827,-1,0
3828,-1,0
3829,-1,0
3830,-1,0
3831,-1,0
3832,2,0
3833,-1,0
3834,-1,0
3835,5,0
3836,2,0
3837,-1,0
3838,-1,0
3839,-1,0
3840,-1,0
3841,2,0
3842,2,0
3843,2,0
3844,-1,0
3845,-1,0
3846,2,0
3847,3,0
3848,3,0
3849,3,0
3850,3,0
3851,3,0
3852,3,0
3853,-1,0
3854,-1,0
3855,-1,0
3856,-1,0
3857,-1,0
3858,-1,0
3859,1,0
3860,1,0
3861,1,0
3862,1,0
3863,-1,0
3864,2,0
3865,-1,0
3866,-1,0
3867,-1,0
3868,-1,0
3869,-1,0
3870,-1,0
3871,-1,0
3872,-1,0
3873,-1,0
3874,2,0
3875,2,0
3876,-1,0
3877,2,0
3878,-1,0
3879,2,0
3880,0,0
3881,3,0
3882,3,0
3883,0,0
3884,0,0
3885,0,0
3886,0,0
3887,2,0
3888,-1,0
3889,-1,0
3890,-1,0
3891,-1,0
3892,-1,0
3893,-1,0
3894,4,0
3895,4,0
3896,4,0
3897,-1,0
3898,-1,0
3899,-1,0
3900,2,0
3901,2,0
3902,2,0
3903,1,0
3904,1,0
3905,1,0
3906,1,0
3907,4,0
3908,4,0
3909,2,0
3910,2,0
3911,2,0
3912,-1,0
3913,-1,0
3914,2,0
3915,5,0
3916,5,0
3917,2,0
3918,2,0
3919,-1,0
3920,-1,0
3921,2,0
3922,0,0
3923,0,0
3924,0,0
3925,0,0
3926,2,0
3927,2,0
3928,2,0
3929,2,0
3930,-1,0
3931,-1,0
3932,-1,0
3933,-1,0
3934,-1,0
3935,2,0
3936,2,0
3937,-1,0
3938,-1,0
3939,-1,0
3940,-1,0
3941,-1,0
3942,-1,0
3943,-1,0
3944,-1,0
3945,-1,0
3946,0,0
3947,0,0
3948,0,0
3949,0,0
3950,0,0
3951,0,0
3952,0,0
